Discipline,InstYrType,AcadRank,CoordPattern,RBISuse
1,2,1,2131,1
3,1,2,2131,2
3,1,2,2131,2
3,1,4,2131,1
3,1, ,2131, 
3,1, ,2131, 
3,1,4,2131, 
3,2,2,2131,2
3,2, ,2131,1
3,2,1,2131,1
3,2,1,2131,1
3,2,1,2131,2
3,2,2,2131,1
3,2,3,2131,2
3,2,3,2131, 
3,2,4,2131,2
3,2,4,2131,2
2,1,4,2132,1
2,1,3,2132,1
2,2,4,2132,2
1,1,1,2132,1
1,2,3,2132,2
1,2,3,2132,1
1,2,3,2132,1
3,2,4,2132,2
3,2,3,2132,1
3,2,1,2132,1
2,1,1,2211,2
2,2,3,2211,1
1,2, ,2211,1
1,2,2,2211,1
3,2,1,2211,2
3,2,1,2211,2
1,2,1,2212, 
2,1,4,2231,1
2,1,2,2231,1
2,2,4,2231,2
2,2,2,2231,2
2,2,2,2231,1
1,2,3,2231,1
1,2,4,2231,1
1,2,1,2231,2
1,2,3,2231,2
3,2,4,2231,2
3,2, ,2231,1
3,2,3,2231,2
3,2, ,2231, 
2,1,4,2232,1
2,1,2,2232,1
1,1,4,2232,1
1,2,3,2232,2
3,1,4,2232,2
3,2,1,2232,2
3,2,2,2233,2
3,2,1,2311,1
2,1,1,2321,1
2,2,1,2321,1
1,2,2,2321,1
1,2,1,2322,2
1,1,2,2331,1
3,2, ,2331,1
3,2,3,2333,2
1,1,5,3111,1
2,1,1,3111,1
2,1, ,3111, 
2,1,1,3111, 
2,1,3,3111,1
2,1,4,3111,1
2,1,4,3111,1
2,2,1,3111,1
2,2,2,3111,2
2,2,4,3111,1
2,2,3,3111,2
2,2,5,3111,2
2,2,4,3111,1
2,2, ,3111, 
2,2,5,3111,1
2,2, ,3111,1
2,2,3,3111, 
2,2, ,3111,2
2,2,4,3111,1
2,2,2,3111,1
2,2,1,3111,2
2,2,4,3111,1
1,1,4,3111,1
1,1, ,3111, 
1,1,2,3111,2
1,1,4,3111,1
1,1,1,3111,1
1,1,5,3111,1
1,1,1,3111,1
1,1, ,3111,2
1,1, ,3111, 
1,1,4,3111,2
1,1,4,3111,1
1,1,4,3111,1
1,1, ,3111,1
1,2,2,3111,1
1,2,4,3111,1
1,2,3,3111,2
1,2,4,3111,2
1,2,4,3111,1
1,2, ,3111,2
1,2,2,3111,2
1,2,1,3111,1
1,2,5,3111,1
1,2, ,3111, 
1,2,3,3111, 
3,1,4,3111,1
3,1, ,3111,1
3,1, ,3111, 
3,1,3,3111,1
3,1,1,3111,1
3,1,4,3111,1
3,1,4,3111,1
3,1, ,3111,1
3,1,3,3111,1
3,2,2,3111,1
3,2,4,3111,1
3,2,2,3111,2
3,2,1,3111,1
3,2,1,3111,1
3,2,2,3111,1
3,2,4,3111,1
3,2,2,3111,2
3,2,3,3111,1
3,2, ,3111, 
3,2,2,3111,1
3,2,1,3111,2
3,2,1,3111,1
3,2,4,3111,1
3,2,1,3111,1
3,2,4,3111,2
3,2, ,3111,1
3,2,3,3111,1
3,2,2,3111,1
3,2,4,3111,1
3,2,4,3111,2
3,2,1,3111,2
3,2,2,3111,2
1,1,4,3112,1
2,1, ,3113,1
3,2, ,3113, 
2,1, ,3121, 
2,1,4,3121,1
2,1,1,3121,1
2,1,1,3121,1
2,1,1,3121,1
2,1,1,3121,1
2,1,4,3121,2
2,1,4,3121,1
2,1,4,3121,1
2,1, ,3121, 
2,1, ,3121, 
2,1,4,3121,1
2,1,4,3121,2
2,1,4,3121,1
2,1,4,3121,2
2,1,3,3121,1
2,1, ,3121, 
2,1, ,3121, 
2,1,1,3121,2
2,1, ,3121, 
2,1,4,3121,1
2,1,1,3121,1
2,1,4,3121,1
2,1,1,3121,2
2,2,4,3121,1
2,2,7,3121,1
2,2,5,3121,1
2,2, ,3121, 
2,2,1,3121,2
2,2,3,3121,2
2,2,2,3121,2
2,2,5,3121,1
2,2,4,3121,2
2,2,1,3121,1
2,2,1,3121,1
2,2,3,3121,1
2,2, ,3121, 
2,2,4,3121,2
2,2,3,3121,1
2,2,2,3121,2
2,2, ,3121, 
2,2, ,3121,1
2,2,2,3121,2
2,2, ,3121,2
2,2,5,3121,2
2,2,4,3121,2
2,2,2,3121,1
2,2,2,3121,1
2,2,1,3121,1
2,2,3,3121,2
2,2,1,3121,1
2,2, ,3121, 
2,2,5,3121,1
2,2,3,3121,1
2,2,4,3121,1
2,2, ,3121, 
2,2,3,3121,2
2,2, ,3121,2
2,2,2,3121,1
2,2, ,3121, 
2,2,1,3121,1
2,2,1,3121,1
2,2,5,3121,2
2,2,4,3121,1
2,2,4,3121,2
2,2,7,3121,2
2,2,2,3121,1
2,2,5,3121,2
2,2,4,3121,1
2,2,4,3121,1
2,2,7,3121,1
2,2,6,3121,1
2,2,1,3121,1
2,2, ,3121, 
2,2,5,3121,1
2,2, ,3121, 
2,2, ,3121, 
2,2,1,3121,1
2,2,1,3121,1
2,2,1,3121,2
2,2, ,3121, 
2,2,4,3121,1
2,2,3,3121,1
2,2,7,3121,1
2,2,7,3121,1
2,2,4,3121,2
2,2,5,3121,1
2,2,4,3121,1
2,2,2,3121,1
2,2,4,3121, 
2,2,6,3121,1
2,2,7,3121,1
2,2, ,3121,1
2,2,4,3121,1
2,2, ,3121, 
2,2,4,3121,1
2,2,4,3121,2
2,2,3,3121,1
2,2,2,3121,1
2,2,1,3121,1
2,2,1,3121,1
2,2,4,3121,1
2,2, ,3121, 
1,1, ,3121, 
1,1,1,3121,2
1,1,2,3121, 
1,1, ,3121,2
1,1,3,3121,2
1,1,4,3121,1
1,1, ,3121,2
1,1,4,3121,1
1,1,4,3121,1
1,1,4,3121,1
1,1, ,3121,1
1,1,2,3121,2
1,1,5,3121,2
1,1,5,3121,1
1,1,4,3121,2
1,1, ,3121,2
1,1,2,3121,1
1,1,2,3121,1
1,1,4,3121,1
1,1,4,3121,1
1,1, ,3121,2
1,2,2,3121,1
1,2,4,3121,2
1,2,4,3121, 
1,2,4,3121,2
1,2,4,3121, 
1,2,3,3121,1
1,2,1,3121,1
1,2,3,3121,1
1,2,1,3121,2
1,2,1,3121,1
1,2,3,3121,1
1,2,1,3121,2
1,2,3,3121,1
1,2, ,3121, 
1,2, ,3121, 
1,2,4,3121,2
1,2,1,3121,1
1,2, ,3121,2
1,2,1,3121,2
1,2,1,3121,2
1,2, ,3121, 
1,2,3,3121,2
1,2,3,3121,1
1,2,3,3121,2
1,2,2,3121,1
1,2, ,3121, 
1,2,1,3121,1
1,2,4,3121,1
1,2,1,3121,1
1,2,6,3121,1
1,2,1,3121,1
1,2,5,3121,2
1,2,4,3121, 
1,2,3,3121,2
3,1,2,3121,2
3,1,4,3121,1
3,1, ,3121, 
3,1,4,3121,2
3,1,4,3121,2
3,1, ,3121, 
3,1,4,3121,2
3,1,4,3121,1
3,1,4,3121,1
3,1,2,3121,2
3,1,4,3121,1
3,1,6,3121,1
3,2,4,3121,1
3,2, ,3121, 
3,2,4,3121,1
3,2,2,3121,1
3,2,2,3121,2
3,2,1,3121,1
3,2,4,3121,1
3,2,4,3121,2
3,2, ,3121, 
3,2,2,3121,2
3,2, ,3121,1
3,2,3,3121,2
3,2, ,3121,1
3,2,3,3121,1
3,2,3,3121,2
3,2, ,3121, 
3,2,4,3121,1
3,2,3,3121, 
3,2,2,3121,2
3,2,4,3121, 
3,2,4,3121,1
3,2,5,3121,2
3,2, ,3121, 
3,2,4,3121,2
3,2,4,3121,2
3,2,4,3121,2
2,1,1,3122,1
2,1,2,3122,1
2,2,4,3122,1
2,2,7,3122,1
2,2,5,3122,1
2,2, ,3122, 
2,2,1,3122,1
2,2,4,3122,1
2,2,4,3122,1
2,2,2,3122,1
1,1,4,3122,1
1,1,4,3122,2
1,1, ,3122,1
1,2,3,3122,1
1,2,3,3122,2
1,2,1,3122,2
1,2,1,3122,1
1,2,4,3122,1
1,2, ,3122,1
1,2, ,3122, 
3,1,5,3122,1
3,1,1,3122,1
3,1, ,3122, 
3,1,4,3122,1
3,2,4,3122,2
3,2,4,3122,2
3,2,4,3122,2
3,2,4,3122,2
3,2,1,3122,2
3,2,4,3122,2
3,2,3,3122,1
3,2,4,3122,2
3,2,2,3122,2
2,1,2,3132,2
2,1,2,3132,1
2,2,4,3132,2
2,2,1,3132, 
2,2, ,3132, 
2,2,2,3132,1
2,2,4,3132,1
2,2,2,3132,2
2,2,7,3132,1
2,2,7,3132,1
2,2, ,3132,1
2,2,3,3132,1
2,2,4,3132,2
1,1,5,3132,2
1,1, ,3132,1
1,1,4,3132,1
1,1,4,3132,1
1,2,3,3132,2
1,2,2,3132,1
1,2,4,3132,2
1,2,1,3132,2
1,2, ,3132,1
3,2,1,3132,2
3,2,1,3132,2
2,2,1,3133,1
2,2,1,3133,1
2,2,1,3133,1
1,1,4,3133,2
1,2, ,3133,1
3,2,1,3133,2
2,2, ,3211,1
1,1,4,3211, 
1,1,2,3211,1
1,1,1,3211,2
3,2,1,3211,1
2,2,2,3212,2
2,1, ,3221,1
2,1,4,3221,1
2,1,1,3221,1
2,1,1,3221,2
2,2,7,3221,1
2,2,4,3221,2
2,2,4,3221,1
2,2,6,3221,1
2,2, ,3221,1
2,2,1,3221,1
2,2,2,3221,2
2,2,2,3221,2
2,2,7,3221, 
2,2, ,3221, 
2,2,7,3221,1
2,2,4,3221,1
2,2, ,3221,1
2,2,6,3221,1
2,2,4,3221,1
2,2,5,3221,1
2,2,6,3221,1
2,2,4,3221,1
2,2, ,3221, 
2,2,2,3221,1
2,2,4,3221,1
2,2, ,3221,1
2,2, ,3221, 
2,2,7,3221,1
2,2,1,3221,1
2,2, ,3221, 
2,2,4,3221,1
2,2, ,3221, 
2,2,5,3221,1
2,2,7,3221,2
2,2,2,3221,1
2,2,3,3221,1
2,2,4,3221,2
2,2,4,3221,2
2,2,1,3221, 
1,1, ,3221, 
1,1, ,3221, 
1,1,4,3221,1
1,1, ,3221, 
1,1,4,3221, 
1,2,3,3221,2
1,2,5,3221,2
1,2,4,3221,2
1,2,3,3221,1
1,2,4,3221,2
1,2, ,3221, 
1,2,5,3221,2
1,2,4,3221,2
1,2,2,3221,1
1,2, ,3221,1
3,1,4,3221,1
3,2,5,3221,2
3,2,4,3221,2
2,2,2,3222,1
2,2,4,3222,1
2,2, ,3222, 
2,2, ,3222, 
2,2,7,3222,2
2,2,7,3222,2
2,2,7,3222,2
2,2,2,3222,1
2,2,4,3222,1
1,1,4,3222,1
1,2,2,3222,1
1,2, ,3222,2
1,2,7,3222,1
3,2,2,3222,2
3,2,3,3222,2
3,2,4,3222,2
3,2,4,3222,2
3,2,3,3222,2
3,2,5,3222,2
3,2,3,3222, 
2,2,7,3232,1
2,2, ,3232,1
2,2, ,3232,1
2,2, ,3232, 
2,2,1,3232,1
2,2,6,3232, 
2,2, ,3232, 
2,2, ,3232, 
2,2,1,3232,1
2,2, ,3232,1
2,2,5,3232,2
2,2,3,3232,1
2,2, ,3232,1
2,2,4,3232,1
2,2,4,3232,2
2,2,2,3232,1
2,2,3,3232,2
2,2,7,3232,2
2,2,7,3232,2
2,2,1,3232,1
2,2,3,3232,1
2,2,4,3232,1
1,1,2,3232,1
1,2,3,3232,1
1,2,4,3232,1
1,2, ,3232, 
1,2, ,3232,1
3,2,1,3232,1
3,2,1,3232,2
3,2,2,3232,2
3,2,3,3232,2
3,2,2,3232,2
3,2,3,3232,2
3,2,3,3232,1
2,2,6,3233,1
2,2, ,3233, 
2,2,2,3233, 
1,2,6,3233,1
3,2,1,3233,2
1,2,2,3311,2
3,2,1,3311,1
2,2,4,3321,2
2,2,5,3321,1
1,1,4,3321,1
3,2,2,3321,2
2,2,2,3322,1
2,2,1,3332,1
2,2,2,3332,1
2,2,2,3332,1
2,2,4,3332,2
2,2,3,3332,1
2,2,4,3332,2
2,2, ,3332, 
2,2,6,3332,1
2,2,4,3332,1
1,2,4,3332,1
3,2,3,3332,2
2,2,1,3333,2
1,2,1,3333,2
1,2,4,3333,2
1,2,1,3333,1
1,2, ,3333, 
3,1, ,3333,1
3,2,2,3333,2
3,2,3,3333,2
3,2,3,3333,1
3,2,1,3333,2
3,2, ,3333,1
3,2,4,3333, 
